Secteur,trimestre,code_region,code_dep,nombre_creation,Quartile_MOY,Quartile_CV
Enseignement,2020,76,9,28,2,2
Enseignement,2020,76,11,77,2,2
Enseignement,2020,76,12,23,2,2
Enseignement,2020,76,30,122,2,2
Enseignement,2020,76,31,225,2,2
Enseignement,2020,76,32,42,2,2
Enseignement,2020,76,34,160,2,2
Enseignement,2020,76,46,22,2,2
Enseignement,2020,76,48,5,2,2
Enseignement,2020,76,65,53,2,2
Enseignement,2020,76,66,55,2,2
Enseignement,2020,76,81,37,2,2
Enseignement,2020,76,82,25,2,2
Enseignement,2020,84,1,61,2,2
Enseignement,2020,84,3,45,2,2
Enseignement,2020,84,7,34,2,2
Enseignement,2020,84,15,23,2,2
Enseignement,2020,84,26,61,2,2
Enseignement,2020,84,38,161,2,2
Enseignement,2020,84,42,65,2,2
Enseignement,2020,84,43,15,2,2
Enseignement,2020,84,63,76,2,2
Enseignement,2020,84,69,263,2,2
Enseignement,2020,84,73,117,2,2
Enseignement,2020,84,74,182,2,2
Enseignement,2020,93,4,49,2,2
Enseignement,2020,93,5,40,2,2
Enseignement,2020,93,6,139,2,2
Enseignement,2020,93,13,268,2,2
Enseignement,2020,93,83,86,2,2
Enseignement,2020,93,84,55,2,2
Enseignement,2020,94,2A,15,2,2
Enseignement,2020,94,2B,13,2,2
Enseignement,2021,1,971,66,2,2
Enseignement,2021,2,972,63,2,2
Enseignement,2021,3,973,28,2,2
Enseignement,2021,4,974,143,2,2
Enseignement,2021,6,976,18,2,2
Enseignement,2021,11,75,838,2,2
Enseignement,2021,11,77,200,2,2
Enseignement,2021,11,78,285,2,2
Enseignement,2021,11,91,221,2,2
Enseignement,2021,11,92,368,2,2
Enseignement,2021,11,93,305,2,2
Enseignement,2021,11,94,259,2,2
Enseignement,2021,11,95,205,2,2
Enseignement,2021,24,18,25,2,2
Enseignement,2021,24,28,70,2,2
Enseignement,2021,24,36,26,2,2
Enseignement,2021,24,37,55,2,2
Enseignement,2021,24,41,32,2,2
Enseignement,2021,24,45,63,2,2
Enseignement,2021,27,21,61,2,2
Enseignement,2021,27,25,56,2,2
Enseignement,2021,27,39,42,2,2
Enseignement,2021,27,58,19,2,2
Enseignement,2021,27,70,35,2,2
Enseignement,2021,27,71,52,2,2
Enseignement,2021,27,89,40,2,2
Enseignement,2021,27,90,25,2,2
Enseignement,2021,28,14,74,2,2
Enseignement,2021,28,27,48,2,2
Enseignement,2021,28,50,43,2,2
Enseignement,2021,28,61,40,2,2
Enseignement,2021,28,76,93,2,2
Enseignement,2021,32,2,59,2,2
Enseignement,2021,32,59,230,2,2
Enseignement,2021,32,60,104,2,2
Enseignement,2021,32,62,137,2,2
Enseignement,2021,32,80,49,2,2
Enseignement,2021,44,8,28,2,2
Enseignement,2021,44,10,31,2,2
Enseignement,2021,44,51,76,2,2
Enseignement,2021,44,52,17,2,2
Enseignement,2021,44,54,102,2,2
Enseignement,2021,44,55,9,2,2
Enseignement,2021,44,57,89,2,2
Enseignement,2021,44,67,136,2,2
Enseignement,2021,44,68,63,2,2
Enseignement,2021,44,88,55,2,2
Enseignement,2021,52,44,184,2,2
Enseignement,2021,52,49,63,2,2
Enseignement,2021,52,53,17,2,2
Enseignement,2021,52,72,32,2,2
Enseignement,2021,52,85,76,2,2
Enseignement,2021,52,44,1,2,2
Enseignement,2021,53,22,36,2,2
Enseignement,2021,53,29,67,2,2
Enseignement,2021,53,35,120,2,2
Enseignement,2021,53,56,65,2,2
Enseignement,2021,75,16,55,2,2
Enseignement,2021,75,17,84,2,2
Enseignement,2021,75,19,45,2,2
Enseignement,2021,75,23,15,2,2
Enseignement,2021,75,24,62,2,2
Enseignement,2021,75,33,283,2,2
Enseignement,2021,75,40,62,2,2
Enseignement,2021,75,47,30,2,2
Enseignement,2021,75,64,81,2,2
Enseignement,2021,75,79,29,2,2
Enseignement,2021,75,86,55,2,2
Enseignement,2021,75,87,51,2,2
Enseignement,2021,76,9,33,2,2
Enseignement,2021,76,11,106,2,2
Enseignement,2021,76,12,24,2,2
Enseignement,2021,76,30,147,2,2
Enseignement,2021,76,31,254,2,2
Enseignement,2021,76,32,45,2,2
Enseignement,2021,76,34,210,2,2
Enseignement,2021,76,46,29,2,2
Enseignement,2021,76,48,8,2,2
Enseignement,2021,76,65,57,2,2
Enseignement,2021,76,66,67,2,2
Enseignement,2021,76,81,50,2,2
Enseignement,2021,76,82,39,2,2
Enseignement,2021,84,1,68,2,2
Enseignement,2021,84,3,44,2,2
Enseignement,2021,84,7,36,2,2
Enseignement,2021,84,15,23,2,2
Enseignement,2021,84,26,74,2,2
Enseignement,2021,84,38,209,2,2
Enseignement,2021,84,42,84,2,2
Enseignement,2021,84,43,30,2,2
Enseignement,2021,84,63,76,2,2
Enseignement,2021,84,69,344,2,2
Enseignement,2021,84,73,124,2,2
Enseignement,2021,84,74,145,2,2
Enseignement,2021,93,4,30,2,2
Enseignement,2021,93,5,41,2,2
Enseignement,2021,93,6,181,2,2
Enseignement,2021,93,13,333,2,2
Enseignement,2021,93,83,151,2,2
Enseignement,2021,93,84,52,2,2
Enseignement,2021,94,2A,14,2,2
Enseignement,2021,94,2B,12,2,2
Enseignement,2017,1,971,29,2,2
Enseignement,2017,2,972,47,2,2
Enseignement,2017,3,973,9,2,2
Enseignement,2017,4,974,79,2,2
Enseignement,2017,6,976,7,2,2
Enseignement,2017,11,75,444,2,2
Enseignement,2017,11,77,101,2,2
Enseignement,2017,11,78,127,2,2
Enseignement,2017,11,91,69,2,2
Enseignement,2017,11,92,169,2,2
Enseignement,2017,11,93,131,2,2
Enseignement,2017,11,94,125,2,2
Enseignement,2017,11,95,102,2,2
Enseignement,2017,24,18,15,2,2
Enseignement,2017,24,28,32,2,2
Enseignement,2017,24,36,13,2,2
Enseignement,2017,24,37,38,2,2
Enseignement,2017,24,41,21,2,2
Enseignement,2017,24,45,42,2,2
Enseignement,2017,27,21,45,2,2
Enseignement,2017,27,25,38,2,2
Enseignement,2017,27,39,19,2,2
Enseignement,2017,27,58,16,2,2
Enseignement,2017,27,70,27,2,2
Enseignement,2017,27,71,41,2,2
Enseignement,2017,27,89,25,2,2
Enseignement,2017,27,90,8,2,2
Enseignement,2017,28,14,37,2,2
Enseignement,2017,28,27,29,2,2
Enseignement,2017,28,50,39,2,2
Enseignement,2017,28,61,29,2,2
Enseignement,2017,28,76,56,2,2
Enseignement,2017,32,2,32,2,2
Enseignement,2017,32,59,111,2,2
Enseignement,2017,32,60,61,2,2
Enseignement,2017,32,62,68,2,2
Enseignement,2017,32,80,33,2,2
Enseignement,2017,44,8,19,2,2
Enseignement,2017,44,10,11,2,2
Enseignement,2017,44,51,43,2,2
Enseignement,2017,44,52,7,2,2
Enseignement,2017,44,54,51,2,2
Enseignement,2017,44,55,5,2,2
Enseignement,2017,44,57,54,2,2
Enseignement,2017,44,67,56,2,2
Enseignement,2017,44,68,41,2,2
Enseignement,2017,44,88,23,2,2
Enseignement,2017,44,88,1,2,2
Enseignement,2017,52,44,98,2,2
Enseignement,2017,52,49,39,2,2
Enseignement,2017,52,53,17,2,2
Enseignement,2017,52,72,24,2,2
Enseignement,2017,52,85,44,2,2
Enseignement,2017,53,22,19,2,2
Enseignement,2017,53,29,46,2,2
Enseignement,2017,53,35,86,2,2
Enseignement,2017,53,56,33,2,2
Enseignement,2017,75,16,46,2,2
Enseignement,2017,75,17,61,2,2
Enseignement,2017,75,19,28,2,2
Enseignement,2017,75,23,9,2,2
Enseignement,2017,75,24,33,2,2
Enseignement,2017,75,33,152,2,2
Enseignement,2017,75,40,38,2,2
Enseignement,2017,75,47,30,2,2
Enseignement,2017,75,64,70,2,2
Enseignement,2017,75,79,19,2,2
Enseignement,2017,75,86,31,2,2
Enseignement,2017,75,87,26,2,2
Enseignement,2017,75,33,1,2,2
Enseignement,2017,76,9,25,2,2
Enseignement,2017,76,11,52,2,2
Enseignement,2017,76,12,21,2,2
Enseignement,2017,76,30,74,2,2
Enseignement,2017,76,31,127,2,2
Enseignement,2017,76,32,29,2,2
Enseignement,2017,76,34,107,2,2
Enseignement,2017,76,46,11,2,2
Enseignement,2017,76,48,7,2,2
Enseignement,2017,76,65,37,2,2
Enseignement,2017,76,66,52,2,2
Enseignement,2017,76,81,30,2,2
Enseignement,2017,76,82,25,2,2
Enseignement,2017,84,1,50,2,2
Enseignement,2017,84,3,18,2,2
Enseignement,2017,84,7,24,2,2
Enseignement,2017,84,15,25,2,2
Enseignement,2017,84,26,40,2,2
Enseignement,2017,84,38,94,2,2
Enseignement,2017,84,42,59,2,2
Enseignement,2017,84,43,13,2,2
Enseignement,2017,84,63,50,2,2
Enseignement,2017,84,69,164,2,2
Enseignement,2017,84,73,60,2,2
Enseignement,2017,84,74,72,2,2
Enseignement,2017,93,4,28,2,2
Enseignement,2017,93,5,17,2,2
Enseignement,2017,93,6,108,2,2
Enseignement,2017,93,13,151,2,2
Enseignement,2017,93,83,73,2,2
Enseignement,2017,93,84,46,2,2
Enseignement,2017,94,2A,13,2,2
Enseignement,2017,94,2B,10,2,2
Enseignement,2018,1,971,23,2,2
Enseignement,2018,2,972,40,2,2
Enseignement,2018,3,973,17,2,2
Enseignement,2018,4,974,63,2,2
Enseignement,2018,6,976,4,2,2
Enseignement,2018,11,75,477,2,2
Enseignement,2018,11,77,109,2,2
Enseignement,2018,11,78,164,2,2
Enseignement,2018,11,91,95,2,2
Enseignement,2018,11,92,214,2,2
Enseignement,2018,11,93,160,2,2
Enseignement,2018,11,94,147,2,2
Enseignement,2018,11,95,92,2,2
Enseignement,2018,24,18,17,2,2
Enseignement,2018,24,28,53,2,2
Enseignement,2018,24,36,18,2,2
Enseignement,2018,24,37,37,2,2
Enseignement,2018,24,41,20,2,2
Enseignement,2018,24,45,43,2,2
Enseignement,2018,27,21,47,2,2
Enseignement,2018,27,25,32,2,2
Enseignement,2018,27,39,35,2,2
Enseignement,2018,27,58,14,2,2
Enseignement,2018,27,70,21,2,2
Enseignement,2018,27,71,35,2,2
Enseignement,2018,27,89,26,2,2
Enseignement,2018,27,90,9,2,2
Enseignement,2018,28,14,38,2,2
Enseignement,2018,28,27,36,2,2
Enseignement,2018,28,50,28,2,2
Enseignement,2018,28,61,31,2,2
Enseignement,2018,28,76,64,2,2
Enseignement,2018,28,14,1,2,2
Enseignement,2018,32,2,34,2,2
Enseignement,2018,32,59,118,2,2
Enseignement,2018,32,60,65,2,2
Enseignement,2018,32,62,75,2,2
Enseignement,2018,32,80,48,2,2
Enseignement,2018,44,8,22,2,2
Enseignement,2018,44,10,16,2,2
Enseignement,2018,44,51,52,2,2
Enseignement,2018,44,52,7,2,2
Enseignement,2018,44,54,46,2,2
Enseignement,2018,44,55,6,2,2
Enseignement,2018,44,57,62,2,2
Enseignement,2018,44,67,88,2,2
Enseignement,2018,44,68,40,2,2
Enseignement,2018,44,88,36,2,2
Enseignement,2018,52,44,101,2,2
Enseignement,2018,52,49,40,2,2
Enseignement,2018,52,53,13,2,2
Enseignement,2018,52,72,20,2,2
Enseignement,2018,52,85,54,2,2
Enseignement,2018,52,44,1,2,2
Enseignement,2018,53,22,32,2,2
Enseignement,2018,53,29,50,2,2
Enseignement,2018,53,35,86,2,2
Enseignement,2018,53,56,37,2,2
Enseignement,2018,75,16,39,2,2
Enseignement,2018,75,17,63,2,2
Enseignement,2018,75,19,30,2,2
Enseignement,2018,75,23,14,2,2
Enseignement,2018,75,24,30,2,2
Enseignement,2018,75,33,186,2,2
Enseignement,2018,75,40,46,2,2
Enseignement,2018,75,47,23,2,2
Enseignement,2018,75,64,73,2,2
Enseignement,2018,75,79,23,2,2
Enseignement,2018,75,86,37,2,2
Enseignement,2018,75,87,37,2,2
Enseignement,2018,76,9,22,2,2
Enseignement,2018,76,11,53,2,2
Enseignement,2018,76,12,18,2,2
Enseignement,2018,76,30,89,2,2
Enseignement,2018,76,31,166,2,2
Enseignement,2018,76,32,30,2,2
Enseignement,2018,76,34,134,2,2
Enseignement,2018,76,46,21,2,2
Enseignement,2018,76,48,5,2,2
Enseignement,2018,76,65,46,2,2
Enseignement,2018,76,66,52,2,2
Enseignement,2018,76,81,33,2,2
Enseignement,2018,76,82,23,2,2
Enseignement,2018,84,1,55,2,2
Enseignement,2018,84,3,36,2,2
Enseignement,2018,84,7,38,2,2
Enseignement,2018,84,15,17,2,2
Enseignement,2018,84,26,40,2,2
Enseignement,2018,84,38,116,2,2
Enseignement,2018,84,42,50,2,2
Enseignement,2018,84,43,12,2,2
Enseignement,2018,84,63,44,2,2
Enseignement,2018,84,69,216,2,2
Enseignement,2018,84,73,74,2,2
Enseignement,2018,84,74,91,2,2
Enseignement,2018,93,4,19,2,2
Enseignement,2018,93,5,29,2,2
Enseignement,2018,93,6,117,2,2
Enseignement,2018,93,13,208,2,2
Enseignement,2018,93,83,105,2,2
Enseignement,2018,93,84,48,2,2
Enseignement,2018,94,2A,18,2,2
Enseignement,2018,94,2B,11,2,2
Enseignement,2019,1,971,37,2,2
Enseignement,2019,2,972,41,2,2
Enseignement,2019,3,973,20,2,2
Enseignement,2019,4,974,96,2,2
Enseignement,2019,6,976,6,2,2
Enseignement,2019,11,75,528,2,2
Enseignement,2019,11,77,134,2,2
Enseignement,2019,11,78,216,2,2
Enseignement,2019,11,91,118,2,2
Enseignement,2019,11,92,246,2,2
Enseignement,2019,11,93,172,2,2
Enseignement,2019,11,94,139,2,2
Enseignement,2019,11,95,131,2,2
Enseignement,2019,24,18,20,2,2
Enseignement,2019,24,28,43,2,2
Enseignement,2019,24,36,16,2,2
Enseignement,2019,24,37,51,2,2
Enseignement,2019,24,41,20,2,2
Enseignement,2019,24,45,40,2,2
Enseignement,2019,27,21,49,2,2
Enseignement,2019,27,25,42,2,2
Enseignement,2019,27,39,32,2,2
Enseignement,2019,27,58,18,2,2
Enseignement,2019,27,70,29,2,2
Enseignement,2019,27,71,44,2,2
Enseignement,2019,27,89,31,2,2
Enseignement,2019,27,90,10,2,2
Enseignement,2019,28,14,30,2,2
Enseignement,2019,28,27,32,2,2
Enseignement,2019,28,50,37,2,2
Enseignement,2019,28,61,30,2,2
Enseignement,2019,28,76,69,2,2
Enseignement,2019,32,2,26,2,2
Enseignement,2019,32,59,131,2,2
Enseignement,2019,32,60,74,2,2
Enseignement,2019,32,62,74,2,2
Enseignement,2019,32,80,48,2,2
Enseignement,2019,44,8,12,2,2
Enseignement,2019,44,10,10,2,2
Enseignement,2019,44,51,53,2,2
Enseignement,2019,44,52,9,2,2
Enseignement,2019,44,54,55,2,2
Enseignement,2019,44,55,8,2,2
Enseignement,2019,44,57,71,2,2
Enseignement,2019,44,67,99,2,2
Enseignement,2019,44,68,54,2,2
Enseignement,2019,44,88,30,2,2
Enseignement,2019,44,88,1,2,2
Enseignement,2019,52,44,108,2,2
Enseignement,2019,52,49,57,2,2
Enseignement,2019,52,53,8,2,2
Enseignement,2019,52,72,25,2,2
Enseignement,2019,52,85,60,2,2
Enseignement,2019,53,22,30,2,2
Enseignement,2019,53,29,62,2,2
Enseignement,2019,53,35,70,2,2
Enseignement,2019,53,56,46,2,2
Enseignement,2019,75,16,34,2,2
Enseignement,2019,75,17,58,2,2
Enseignement,2019,75,19,29,2,2
Enseignement,2019,75,23,7,2,2
Enseignement,2019,75,24,35,2,2
Enseignement,2019,75,33,170,2,2
Enseignement,2019,75,40,59,2,2
Enseignement,2019,75,47,23,2,2
Enseignement,2019,75,64,61,2,2
Enseignement,2019,75,79,33,2,2
Enseignement,2019,75,86,42,2,2
Enseignement,2019,75,87,30,2,2
Enseignement,2019,76,9,22,2,2
Enseignement,2019,76,11,68,2,2
Enseignement,2019,76,12,18,2,2
Enseignement,2019,76,30,92,2,2
Enseignement,2019,76,31,201,2,2
Enseignement,2019,76,32,37,2,2
Enseignement,2019,76,34,125,2,2
Enseignement,2019,76,46,15,2,2
Enseignement,2019,76,48,4,2,2
Enseignement,2019,76,65,47,2,2
Enseignement,2019,76,66,63,2,2
Enseignement,2019,76,81,31,2,2
Enseignement,2019,76,82,22,2,2
Enseignement,2019,84,1,50,2,2
Enseignement,2019,84,3,20,2,2
Enseignement,2019,84,7,26,2,2
Enseignement,2019,84,15,25,2,2
Enseignement,2019,84,26,48,2,2
Enseignement,2019,84,38,146,2,2
Enseignement,2019,84,42,69,2,2
Enseignement,2019,84,43,23,2,2
Enseignement,2019,84,63,68,2,2
Enseignement,2019,84,69,222,2,2
Enseignement,2019,84,73,65,2,2
Enseignement,2019,84,74,103,2,2
Enseignement,2019,93,4,39,2,2
Enseignement,2019,93,5,34,2,2
Enseignement,2019,93,6,150,2,2
Enseignement,2019,93,13,198,2,2
Enseignement,2019,93,83,93,2,2
Enseignement,2019,93,84,35,2,2
Enseignement,2019,94,2A,26,2,2
Enseignement,2019,94,2B,7,2,2
Enseignement,2020,1,971,38,2,2
Enseignement,2020,2,972,24,2,2
Enseignement,2020,3,973,10,2,2
Enseignement,2020,4,974,55,2,2
Enseignement,2020,6,976,5,2,2
Enseignement,2020,11,75,354,2,2
Enseignement,2020,11,77,79,2,2
Enseignement,2020,11,78,103,2,2
Enseignement,2020,11,91,91,2,2
Enseignement,2020,11,92,165,2,2
Enseignement,2020,11,93,120,2,2
Enseignement,2020,11,94,128,2,2
Enseignement,2020,11,95,84,2,2
Enseignement,2020,24,18,11,2,2
Enseignement,2020,24,28,35,2,2
Enseignement,2020,24,36,13,2,2
Enseignement,2020,24,37,27,2,2
Enseignement,2020,24,41,13,2,2
Enseignement,2020,24,45,29,2,2
Enseignement,2020,27,21,25,2,2
Enseignement,2020,27,25,21,2,2
Enseignement,2020,27,39,11,2,2
Enseignement,2020,27,58,13,2,2
Enseignement,2020,27,70,23,2,2
Enseignement,2020,27,71,22,2,2
Enseignement,2020,27,89,13,2,2
Enseignement,2020,27,90,8,2,2
Enseignement,2020,28,14,26,2,2
Enseignement,2020,28,27,21,2,2
Enseignement,2020,28,50,21,2,2
Enseignement,2020,28,61,15,2,2
Enseignement,2020,28,76,40,2,2
Enseignement,2020,32,2,26,2,2
Enseignement,2020,32,59,108,2,2
Enseignement,2020,32,60,50,2,2
Enseignement,2020,32,62,48,2,2
Enseignement,2020,32,80,28,2,2
Enseignement,2020,44,8,14,2,2
Enseignement,2020,44,10,9,2,2
Enseignement,2020,44,51,39,2,2
Enseignement,2020,44,52,12,2,2
Enseignement,2020,44,54,42,2,2
Enseignement,2020,44,55,8,2,2
Enseignement,2020,44,57,47,2,2
Enseignement,2020,44,67,52,2,2
Enseignement,2020,44,68,34,2,2
Enseignement,2020,44,88,14,2,2
Enseignement,2020,52,44,71,2,2
Enseignement,2020,52,49,35,2,2
Enseignement,2020,52,53,12,2,2
Enseignement,2020,52,72,15,2,2
Enseignement,2020,52,85,40,2,2
Enseignement,2020,53,22,23,2,2
Enseignement,2020,53,29,33,2,2
Enseignement,2020,53,35,59,2,2
Enseignement,2020,53,56,31,2,2
Enseignement,2020,75,16,14,2,2
Enseignement,2020,75,17,48,2,2
Enseignement,2020,75,19,15,2,2
Enseignement,2020,75,23,8,2,2
Enseignement,2020,75,24,27,2,2
Enseignement,2020,75,33,104,2,2
Enseignement,2020,75,40,33,2,2
Enseignement,2020,75,47,18,2,2
Enseignement,2020,75,64,48,2,2
Enseignement,2020,75,79,10,2,2
Enseignement,2020,75,86,31,2,2
Enseignement,2020,75,87,21,2,2
Enseignement,2020,76,9,10,2,2
Enseignement,2020,76,11,42,2,2
Enseignement,2020,76,12,7,2,2
Enseignement,2020,76,30,61,2,2
Enseignement,2020,76,31,109,2,2
Enseignement,2020,76,32,22,2,2
Enseignement,2020,76,34,106,2,2
Enseignement,2020,76,46,21,2,2
Enseignement,2020,76,48,2,2,2
Enseignement,2020,76,65,26,2,2
Enseignement,2020,76,66,30,2,2
Enseignement,2020,76,81,23,2,2
Enseignement,2020,76,82,10,2,2
Enseignement,2020,84,1,35,2,2
Enseignement,2020,84,3,15,2,2
Enseignement,2020,84,7,17,2,2
Enseignement,2020,84,15,9,2,2
Enseignement,2020,84,26,26,2,2
Enseignement,2020,84,38,79,2,2
Enseignement,2020,84,42,34,2,2
Enseignement,2020,84,43,5,2,2
Enseignement,2020,84,63,31,2,2
Enseignement,2020,84,69,157,2,2
Enseignement,2020,84,73,39,2,2
Enseignement,2020,84,74,47,2,2
Enseignement,2020,93,4,13,2,2
Enseignement,2020,93,5,16,2,2
Enseignement,2020,93,6,94,2,2
Enseignement,2020,93,13,162,2,2
Enseignement,2020,93,83,71,2,2
Enseignement,2020,93,84,31,2,2
Enseignement,2020,94,2A,9,2,2
Enseignement,2020,94,2B,5,2,2
Enseignement,2021,1,971,59,2,2
Enseignement,2021,2,972,79,2,2
Enseignement,2021,3,973,21,2,2
Enseignement,2021,4,974,136,2,2
Enseignement,2021,6,976,15,2,2
Enseignement,2021,11,75,688,2,2
Enseignement,2021,11,77,160,2,2
Enseignement,2021,11,78,227,2,2
Enseignement,2021,11,91,196,2,2
Enseignement,2021,11,92,328,2,2
Enseignement,2021,11,93,337,2,2
Enseignement,2021,11,94,248,2,2
Enseignement,2021,11,95,182,2,2
Enseignement,2021,24,18,22,2,2
Enseignement,2021,24,28,55,2,2
Enseignement,2021,24,36,23,2,2
Enseignement,2021,24,37,67,2,2
Enseignement,2021,24,41,25,2,2
Enseignement,2021,24,45,63,2,2
Enseignement,2021,27,21,63,2,2
Enseignement,2021,27,25,66,2,2
Enseignement,2021,27,39,37,2,2
Enseignement,2021,27,58,30,2,2
Enseignement,2021,27,70,36,2,2
Enseignement,2021,27,71,60,2,2
Enseignement,2021,27,89,59,2,2
Enseignement,2021,27,90,13,2,2
Enseignement,2021,28,14,49,2,2
Enseignement,2021,28,27,58,2,2
Enseignement,2021,28,50,34,2,2
Enseignement,2021,28,61,48,2,2
Enseignement,2021,28,76,113,2,2
Enseignement,2021,32,2,41,2,2
Enseignement,2021,32,59,227,2,2
Enseignement,2021,32,60,113,2,2
Enseignement,2021,32,62,91,2,2
Enseignement,2021,32,80,44,2,2
Enseignement,2021,44,8,26,2,2
Enseignement,2021,44,10,28,2,2
Enseignement,2021,44,51,74,2,2
Enseignement,2021,44,52,9,2,2
Enseignement,2021,44,54,67,2,2
Enseignement,2021,44,55,7,2,2
Enseignement,2021,44,57,79,2,2
Enseignement,2021,44,67,112,2,2
Enseignement,2021,44,68,76,2,2
Enseignement,2021,44,88,44,2,2
Enseignement,2021,52,44,163,2,2
Enseignement,2021,52,49,76,2,2
Enseignement,2021,52,53,24,2,2
Enseignement,2021,52,72,42,2,2
Enseignement,2021,52,85,84,2,2
Enseignement,2021,52,44,1,2,2
Enseignement,2021,53,22,33,2,2
Enseignement,2021,53,29,56,2,2
Enseignement,2021,53,35,108,2,2
Enseignement,2021,53,56,54,2,2
Enseignement,2021,75,16,59,2,2
Enseignement,2021,75,17,76,2,2
Enseignement,2021,75,19,51,2,2
Enseignement,2021,75,23,12,2,2
Enseignement,2021,75,24,49,2,2
Enseignement,2021,75,33,248,2,2
Enseignement,2021,75,40,75,2,2
Enseignement,2021,75,47,31,2,2
Enseignement,2021,75,64,87,2,2
Enseignement,2021,75,79,29,2,2
Enseignement,2021,75,86,44,2,2
Enseignement,2021,75,87,51,2,2
Enseignement,2021,75,33,1,2,2
Enseignement,2021,75,40,1,2,2
Enseignement,2021,76,9,34,2,2
Enseignement,2021,76,11,78,2,2
Enseignement,2021,76,12,32,2,2
Enseignement,2021,76,30,117,2,2
Enseignement,2021,76,31,230,2,2
Enseignement,2021,76,32,52,2,2
Enseignement,2021,76,34,180,2,2
Enseignement,2021,76,46,19,2,2
Enseignement,2021,76,48,5,2,2
