Secteur,trimestre,code_region,code_dep,nombre_creation
Commerce reparation d'automobiles et de motocycles,42018,52,53,128
Commerce reparation d'automobiles et de motocycles,42018,52,72,207
Commerce reparation d'automobiles et de motocycles,42018,52,85,360
Commerce reparation d'automobiles et de motocycles,42018,52,44,1
Commerce reparation d'automobiles et de motocycles,42018,53,22,225
Commerce reparation d'automobiles et de motocycles,42018,53,29,271
Commerce reparation d'automobiles et de motocycles,42018,53,35,397
Commerce reparation d'automobiles et de motocycles,42018,53,56,281
Commerce reparation d'automobiles et de motocycles,42018,75,16,263
Commerce reparation d'automobiles et de motocycles,42018,75,17,393
Commerce reparation d'automobiles et de motocycles,42018,75,19,168
Commerce reparation d'automobiles et de motocycles,42018,75,23,77
Commerce reparation d'automobiles et de motocycles,42018,75,24,183
Commerce reparation d'automobiles et de motocycles,42018,75,33,931
Commerce reparation d'automobiles et de motocycles,42018,75,40,172
Commerce reparation d'automobiles et de motocycles,42018,75,47,159
Commerce reparation d'automobiles et de motocycles,42018,75,64,244
Commerce reparation d'automobiles et de motocycles,42018,75,79,170
Commerce reparation d'automobiles et de motocycles,42018,75,86,214
Commerce reparation d'automobiles et de motocycles,42018,75,87,183
Commerce reparation d'automobiles et de motocycles,42018,75,33,3
Commerce reparation d'automobiles et de motocycles,42018,75,40,1
Commerce reparation d'automobiles et de motocycles,42018,76,9,108
Commerce reparation d'automobiles et de motocycles,42018,76,11,304
Commerce reparation d'automobiles et de motocycles,42018,76,12,109
Commerce reparation d'automobiles et de motocycles,42018,76,30,523
Commerce reparation d'automobiles et de motocycles,42018,76,31,699
Commerce reparation d'automobiles et de motocycles,42018,76,32,193
Commerce reparation d'automobiles et de motocycles,42018,76,34,493
Commerce reparation d'automobiles et de motocycles,42018,76,46,110
Commerce reparation d'automobiles et de motocycles,42018,76,48,35
Commerce reparation d'automobiles et de motocycles,42018,76,65,177
Commerce reparation d'automobiles et de motocycles,42018,76,66,274
Commerce reparation d'automobiles et de motocycles,42018,76,81,222
Commerce reparation d'automobiles et de motocycles,42018,76,82,168
Commerce reparation d'automobiles et de motocycles,42018,84,1,322
Commerce reparation d'automobiles et de motocycles,42018,84,3,174
Commerce reparation d'automobiles et de motocycles,42018,84,7,173
Commerce reparation d'automobiles et de motocycles,42018,84,15,110
Commerce reparation d'automobiles et de motocycles,42018,84,26,223
Commerce reparation d'automobiles et de motocycles,42018,84,38,560
Commerce reparation d'automobiles et de motocycles,42018,84,42,338
Commerce reparation d'automobiles et de motocycles,42018,84,43,110
Commerce reparation d'automobiles et de motocycles,42018,84,63,258
Commerce reparation d'automobiles et de motocycles,42018,84,69,978
Commerce reparation d'automobiles et de motocycles,42018,84,73,295
Commerce reparation d'automobiles et de motocycles,42018,84,74,330
Commerce reparation d'automobiles et de motocycles,42018,93,4,135
Commerce reparation d'automobiles et de motocycles,42018,93,5,107
Commerce reparation d'automobiles et de motocycles,42018,93,6,604
Commerce reparation d'automobiles et de motocycles,42018,93,13,1035
Commerce reparation d'automobiles et de motocycles,42018,93,83,518
Commerce reparation d'automobiles et de motocycles,42018,93,84,327
Commerce reparation d'automobiles et de motocycles,42018,94,2A,82
Commerce reparation d'automobiles et de motocycles,42018,94,2B,80
Commerce reparation d'automobiles et de motocycles,42019,1,971,209
Commerce reparation d'automobiles et de motocycles,42019,2,972,252
Commerce reparation d'automobiles et de motocycles,42019,3,973,59
Commerce reparation d'automobiles et de motocycles,42019,4,974,427
Commerce reparation d'automobiles et de motocycles,42019,6,976,107
Commerce reparation d'automobiles et de motocycles,42019,11,75,1961
Commerce reparation d'automobiles et de motocycles,42019,11,77,824
Commerce reparation d'automobiles et de motocycles,42019,11,78,644
Commerce reparation d'automobiles et de motocycles,42019,11,91,682
Commerce reparation d'automobiles et de motocycles,42019,11,92,661
Commerce reparation d'automobiles et de motocycles,42019,11,93,1075
Commerce reparation d'automobiles et de motocycles,42019,11,94,744
Commerce reparation d'automobiles et de motocycles,42019,11,95,695
Commerce reparation d'automobiles et de motocycles,42019,24,18,180
Commerce reparation d'automobiles et de motocycles,42019,24,28,298
Commerce reparation d'automobiles et de motocycles,42019,24,36,129
Commerce reparation d'automobiles et de motocycles,42019,24,37,237
Commerce reparation d'automobiles et de motocycles,42019,24,41,173
Commerce reparation d'automobiles et de motocycles,42019,24,45,365
Commerce reparation d'automobiles et de motocycles,42019,24,28,1
Commerce reparation d'automobiles et de motocycles,42019,27,21,352
Commerce reparation d'automobiles et de motocycles,42019,27,25,355
Commerce reparation d'automobiles et de motocycles,42019,27,39,219
Commerce reparation d'automobiles et de motocycles,42019,27,58,110
Commerce reparation d'automobiles et de motocycles,42019,27,70,187
Commerce reparation d'automobiles et de motocycles,42019,27,71,301
Commerce reparation d'automobiles et de motocycles,42019,27,89,235
Commerce reparation d'automobiles et de motocycles,42019,27,90,78
Commerce reparation d'automobiles et de motocycles,42019,28,14,362
Commerce reparation d'automobiles et de motocycles,42019,28,27,299
Commerce reparation d'automobiles et de motocycles,42019,28,50,245
Commerce reparation d'automobiles et de motocycles,42019,28,61,189
Commerce reparation d'automobiles et de motocycles,42019,28,76,561
Commerce reparation d'automobiles et de motocycles,42019,28,14,2
Commerce reparation d'automobiles et de motocycles,42019,32,2,303
Commerce reparation d'automobiles et de motocycles,42019,32,59,1221
Commerce reparation d'automobiles et de motocycles,42019,32,60,475
Commerce reparation d'automobiles et de motocycles,42019,32,62,794
Commerce reparation d'automobiles et de motocycles,42019,32,80,234
Commerce reparation d'automobiles et de motocycles,42019,32,62,2
Commerce reparation d'automobiles et de motocycles,42019,44,8,161
Commerce reparation d'automobiles et de motocycles,42019,44,10,158
Commerce reparation d'automobiles et de motocycles,42019,44,51,380
Commerce reparation d'automobiles et de motocycles,42019,44,52,88
Commerce reparation d'automobiles et de motocycles,42019,44,54,373
Commerce reparation d'automobiles et de motocycles,42019,44,55,71
Commerce reparation d'automobiles et de motocycles,42019,44,57,534
Commerce reparation d'automobiles et de motocycles,42019,44,67,537
Commerce reparation d'automobiles et de motocycles,42019,44,68,402
Commerce reparation d'automobiles et de motocycles,42019,44,88,231
Commerce reparation d'automobiles et de motocycles,42019,44,88,3
Commerce reparation d'automobiles et de motocycles,42019,52,44,444
Commerce reparation d'automobiles et de motocycles,42019,52,49,319
Commerce reparation d'automobiles et de motocycles,42019,52,53,138
Commerce reparation d'automobiles et de motocycles,42019,52,72,194
Commerce reparation d'automobiles et de motocycles,42019,52,85,341
Commerce reparation d'automobiles et de motocycles,42019,52,44,1
Commerce reparation d'automobiles et de motocycles,42019,53,22,204
Commerce reparation d'automobiles et de motocycles,42019,53,29,265
Commerce reparation d'automobiles et de motocycles,42019,53,35,408
Commerce reparation d'automobiles et de motocycles,42019,53,56,279
Commerce reparation d'automobiles et de motocycles,42019,75,16,268
Commerce reparation d'automobiles et de motocycles,42019,75,17,380
Commerce reparation d'automobiles et de motocycles,42019,75,19,166
Commerce reparation d'automobiles et de motocycles,42019,75,23,87
Commerce reparation d'automobiles et de motocycles,42019,75,24,211
Commerce reparation d'automobiles et de motocycles,42019,75,33,936
Commerce reparation d'automobiles et de motocycles,42019,75,40,264
Commerce reparation d'automobiles et de motocycles,42019,75,47,169
Commerce reparation d'automobiles et de motocycles,42019,75,64,289
Commerce reparation d'automobiles et de motocycles,42019,75,79,164
Commerce reparation d'automobiles et de motocycles,42019,75,86,223
Commerce reparation d'automobiles et de motocycles,42019,75,87,181
Commerce reparation d'automobiles et de motocycles,42019,75,33,4
Commerce reparation d'automobiles et de motocycles,42019,75,40,3
Commerce reparation d'automobiles et de motocycles,42019,76,9,147
Commerce reparation d'automobiles et de motocycles,42019,76,11,344
Commerce reparation d'automobiles et de motocycles,42019,76,12,110
Commerce reparation d'automobiles et de motocycles,42019,76,30,562
Commerce reparation d'automobiles et de motocycles,42019,76,31,889
Commerce reparation d'automobiles et de motocycles,42019,76,32,233
Commerce reparation d'automobiles et de motocycles,42019,76,34,568
Commerce reparation d'automobiles et de motocycles,42019,76,46,113
Commerce reparation d'automobiles et de motocycles,42019,76,48,28
Commerce reparation d'automobiles et de motocycles,42019,76,65,196
Commerce reparation d'automobiles et de motocycles,42019,76,66,275
Commerce reparation d'automobiles et de motocycles,42019,76,81,214
Commerce reparation d'automobiles et de motocycles,42019,76,82,193
Commerce reparation d'automobiles et de motocycles,42019,76,9,1
Commerce reparation d'automobiles et de motocycles,42019,84,1,334
Commerce reparation d'automobiles et de motocycles,42019,84,3,150
Commerce reparation d'automobiles et de motocycles,42019,84,7,200
Commerce reparation d'automobiles et de motocycles,42019,84,15,134
Commerce reparation d'automobiles et de motocycles,42019,84,26,242
Commerce reparation d'automobiles et de motocycles,42019,84,38,635
Commerce reparation d'automobiles et de motocycles,42019,84,42,424
Commerce reparation d'automobiles et de motocycles,42019,84,43,104
Commerce reparation d'automobiles et de motocycles,42019,84,63,290
Commerce reparation d'automobiles et de motocycles,42019,84,69,1110
Commerce reparation d'automobiles et de motocycles,42019,84,73,325
Commerce reparation d'automobiles et de motocycles,42019,84,74,409
Commerce reparation d'automobiles et de motocycles,42019,93,4,148
Commerce reparation d'automobiles et de motocycles,42019,93,5,107
Commerce reparation d'automobiles et de motocycles,42019,93,6,682
Commerce reparation d'automobiles et de motocycles,42019,93,13,1230
Commerce reparation d'automobiles et de motocycles,42019,93,83,572
Commerce reparation d'automobiles et de motocycles,42019,93,84,327
Commerce reparation d'automobiles et de motocycles,42019,94,2A,80
Commerce reparation d'automobiles et de motocycles,42019,94,2B,77
Commerce reparation d'automobiles et de motocycles,42020,1,971,291
Commerce reparation d'automobiles et de motocycles,42020,2,972,376
Commerce reparation d'automobiles et de motocycles,42020,3,973,120
Commerce reparation d'automobiles et de motocycles,42020,4,974,632
Commerce reparation d'automobiles et de motocycles,42020,6,976,165
Commerce reparation d'automobiles et de motocycles,42020,11,75,2397
Commerce reparation d'automobiles et de motocycles,42020,11,77,1032
Commerce reparation d'automobiles et de motocycles,42020,11,78,846
Commerce reparation d'automobiles et de motocycles,42020,11,91,910
Commerce reparation d'automobiles et de motocycles,42020,11,92,968
Commerce reparation d'automobiles et de motocycles,42020,11,93,1460
Commerce reparation d'automobiles et de motocycles,42020,11,94,1023
Commerce reparation d'automobiles et de motocycles,42020,11,95,898
Commerce reparation d'automobiles et de motocycles,42020,24,18,215
Commerce reparation d'automobiles et de motocycles,42020,24,28,380
Commerce reparation d'automobiles et de motocycles,42020,24,36,180
Commerce reparation d'automobiles et de motocycles,42020,24,37,317
Commerce reparation d'automobiles et de motocycles,42020,24,41,220
Commerce reparation d'automobiles et de motocycles,42020,24,45,499
Commerce reparation d'automobiles et de motocycles,42020,24,28,1
Commerce reparation d'automobiles et de motocycles,42020,27,21,396
