Secteur,trimestre,code_region,code_dep,nombre_creation
Activites de services administratifs et de soutien,042021,28,014,137
Activites de services administratifs et de soutien,042021,28,027,111
Activites de services administratifs et de soutien,042021,28,050,168
Activites de services administratifs et de soutien,042021,28,061,62
Activites de services administratifs et de soutien,042021,28,076,188
Activites de services administratifs et de soutien,042021,28,14,2
Activites de services administratifs et de soutien,042021,32,002,98
Activites de services administratifs et de soutien,042021,32,059,331
Activites de services administratifs et de soutien,042021,32,060,186
Activites de services administratifs et de soutien,042021,32,062,239
Activites de services administratifs et de soutien,042021,32,080,89
Activites de services administratifs et de soutien,042021,44,008,52
Activites de services administratifs et de soutien,042021,44,010,67
Activites de services administratifs et de soutien,042021,44,051,134
Activites de services administratifs et de soutien,042021,44,052,31
Activites de services administratifs et de soutien,042021,44,054,148
Activites de services administratifs et de soutien,042021,44,055,25
Activites de services administratifs et de soutien,042021,44,057,169
Activites de services administratifs et de soutien,042021,44,067,223
Activites de services administratifs et de soutien,042021,44,068,135
Activites de services administratifs et de soutien,042021,44,088,89
Activites de services administratifs et de soutien,042021,44,88,5
Activites de services administratifs et de soutien,042021,52,044,297
Activites de services administratifs et de soutien,042021,52,049,129
Activites de services administratifs et de soutien,042021,52,053,95
Activites de services administratifs et de soutien,042021,52,072,76
Activites de services administratifs et de soutien,042021,52,085,168
Activites de services administratifs et de soutien,042021,52,44,2
Activites de services administratifs et de soutien,042021,53,022,88
Activites de services administratifs et de soutien,042021,53,029,118
Activites de services administratifs et de soutien,042021,53,035,198
Activites de services administratifs et de soutien,042021,53,056,202
Activites de services administratifs et de soutien,042021,75,016,82
Activites de services administratifs et de soutien,042021,75,017,195
Activites de services administratifs et de soutien,042021,75,019,76
Activites de services administratifs et de soutien,042021,75,023,35
Activites de services administratifs et de soutien,042021,75,024,121
Activites de services administratifs et de soutien,042021,75,033,405
Activites de services administratifs et de soutien,042021,75,040,163
Activites de services administratifs et de soutien,042021,75,047,73
Activites de services administratifs et de soutien,042021,75,064,121
Activites de services administratifs et de soutien,042021,75,079,48
Activites de services administratifs et de soutien,042021,75,086,93
Activites de services administratifs et de soutien,042021,75,087,92
Activites de services administratifs et de soutien,042021,75,33,1
Activites de services administratifs et de soutien,042021,76,009,70
Activites de services administratifs et de soutien,042021,76,011,164
Activites de services administratifs et de soutien,042021,76,012,57
Activites de services administratifs et de soutien,042021,76,030,294
Activites de services administratifs et de soutien,042021,76,031,328
Activites de services administratifs et de soutien,042021,76,032,105
Activites de services administratifs et de soutien,042021,76,034,296
Activites de services administratifs et de soutien,042021,76,046,46
Activites de services administratifs et de soutien,042021,76,048,15
Activites de services administratifs et de soutien,042021,76,065,78
Activites de services administratifs et de soutien,042021,76,066,125
Activites de services administratifs et de soutien,042021,76,081,99
Activites de services administratifs et de soutien,042021,76,082,75
Activites de services administratifs et de soutien,042021,84,001,138
Activites de services administratifs et de soutien,042021,84,003,74
Activites de services administratifs et de soutien,042021,84,007,86
Activites de services administratifs et de soutien,042021,84,015,44
Activites de services administratifs et de soutien,042021,84,026,113
Activites de services administratifs et de soutien,042021,84,038,385
Activites de services administratifs et de soutien,042021,84,042,162
Activites de services administratifs et de soutien,042021,84,043,47
Activites de services administratifs et de soutien,042021,84,063,110
Activites de services administratifs et de soutien,042021,84,069,464
