Secteur,trimestre,code_region,code_dep,nombre_defaut
Sante humaine et action sociale,2021,84,26,3
Sante humaine et action sociale,2021,84,3,1
Sante humaine et action sociale,2021,84,38,7
Sante humaine et action sociale,2021,84,42,1
Sante humaine et action sociale,2021,84,63,2
Sante humaine et action sociale,2021,84,69,6
Sante humaine et action sociale,2021,84,73,6
Sante humaine et action sociale,2021,84,74,2
Sante humaine et action sociale,2021,93,13,11
Sante humaine et action sociale,2021,93,6,3
Sante humaine et action sociale,2021,93,83,2
Sante humaine et action sociale,2021,93,84,3
Sante humaine et action sociale,2021,94,2A,2
Transports et entreposage,2017,1,971,10
Transports et entreposage,2017,2,972,18
Transports et entreposage,2017,3,973,2
Transports et entreposage,2017,4,974,26
Transports et entreposage,2017,11,75,65
Transports et entreposage,2017,11,77,67
Transports et entreposage,2017,11,78,50
Transports et entreposage,2017,11,91,38
Transports et entreposage,2017,11,92,70
Transports et entreposage,2017,11,93,184
Transports et entreposage,2017,11,94,71
Transports et entreposage,2017,11,95,87
Transports et entreposage,2017,24,18,8
Transports et entreposage,2017,24,28,10
Transports et entreposage,2017,24,36,2
Transports et entreposage,2017,24,37,12
Transports et entreposage,2017,24,41,6
Transports et entreposage,2017,24,45,12
Transports et entreposage,2017,27,21,15
Transports et entreposage,2017,27,25,8
Transports et entreposage,2017,27,39,3
Transports et entreposage,2017,27,58,1
Transports et entreposage,2017,27,70,3
Transports et entreposage,2017,27,71,8
Transports et entreposage,2017,27,89,11
Transports et entreposage,2017,27,90,1
Transports et entreposage,2017,28,14,12
Transports et entreposage,2017,28,27,10
Transports et entreposage,2017,28,50,4
Transports et entreposage,2017,28,61,6
Transports et entreposage,2017,28,76,32
Transports et entreposage,2017,32,2,10
Transports et entreposage,2017,32,59,61
Transports et entreposage,2017,32,60,31
Transports et entreposage,2017,32,62,22
Transports et entreposage,2017,32,80,5
Transports et entreposage,2017,44,10,6
Transports et entreposage,2017,44,51,12
Transports et entreposage,2017,44,52,2
Transports et entreposage,2017,44,54,17
Transports et entreposage,2017,44,55,8
Transports et entreposage,2017,44,57,16
Transports et entreposage,2017,44,67,33
Transports et entreposage,2017,44,68,16
Transports et entreposage,2017,44,8,4
Transports et entreposage,2017,44,88,3
Transports et entreposage,2017,52,44,17
Transports et entreposage,2017,52,49,7
Transports et entreposage,2017,52,53,2
Transports et entreposage,2017,52,72,10
Transports et entreposage,2017,52,85,6
Transports et entreposage,2017,53,22,6
Transports et entreposage,2017,53,29,11
Transports et entreposage,2017,53,35,15
Transports et entreposage,2017,53,56,7
Transports et entreposage,2017,75,16,3
Transports et entreposage,2017,75,17,6
Transports et entreposage,2017,75,19,4
Transports et entreposage,2017,75,24,3
Transports et entreposage,2017,75,33,44
Transports et entreposage,2017,75,40,6
Transports et entreposage,2017,75,47,7
Transports et entreposage,2017,75,64,8
Transports et entreposage,2017,75,79,1
Transports et entreposage,2017,75,86,3
Transports et entreposage,2017,75,87,9
Transports et entreposage,2017,76,11,3
Transports et entreposage,2017,76,12,2
Transports et entreposage,2017,76,30,24
Transports et entreposage,2017,76,31,31
Transports et entreposage,2017,76,32,1
Transports et entreposage,2017,76,34,24
Transports et entreposage,2017,76,65,4
Transports et entreposage,2017,76,66,6
Transports et entreposage,2017,76,81,7
Transports et entreposage,2017,76,82,1
Transports et entreposage,2017,84,1,7
Transports et entreposage,2017,84,15,6
Transports et entreposage,2017,84,26,13
Transports et entreposage,2017,84,3,4
Transports et entreposage,2017,84,38,34
Transports et entreposage,2017,84,42,20
Transports et entreposage,2017,84,43,2
Transports et entreposage,2017,84,63,5
Transports et entreposage,2017,84,69,97
Transports et entreposage,2017,84,7,6
Transports et entreposage,2017,84,73,19
Transports et entreposage,2017,84,74,14
Transports et entreposage,2017,93,13,65
Transports et entreposage,2017,93,4,1
Transports et entreposage,2017,93,5,2
Transports et entreposage,2017,93,6,24
Transports et entreposage,2017,93,83,20
Transports et entreposage,2017,93,84,20
Transports et entreposage,2017,94,2A,6
Transports et entreposage,2017,94,2B,1
Transports et entreposage,2018,1,971,16
Transports et entreposage,2018,2,972,15
Transports et entreposage,2018,3,973,4
Transports et entreposage,2018,4,974,24
Transports et entreposage,2018,6,976,1
Transports et entreposage,2018,11,75,78
Transports et entreposage,2018,11,77,94
Transports et entreposage,2018,11,78,75
Transports et entreposage,2018,11,91,72
Transports et entreposage,2018,11,92,93
Transports et entreposage,2018,11,93,205
Transports et entreposage,2018,11,94,97
Transports et entreposage,2018,11,95,99
Transports et entreposage,2018,24,18,6
Transports et entreposage,2018,24,28,12
Transports et entreposage,2018,24,36,1
Transports et entreposage,2018,24,37,11
Transports et entreposage,2018,24,41,5
Transports et entreposage,2018,24,45,18
Transports et entreposage,2018,27,21,15
Transports et entreposage,2018,27,25,7
Transports et entreposage,2018,27,39,5
Transports et entreposage,2018,27,58,1
Transports et entreposage,2018,27,70,7
Transports et entreposage,2018,27,71,6
Transports et entreposage,2018,27,89,4
Transports et entreposage,2018,27,90,4
Transports et entreposage,2018,28,14,14
Transports et entreposage,2018,28,27,14
Transports et entreposage,2018,28,50,4
Transports et entreposage,2018,28,61,5
Transports et entreposage,2018,28,76,36
Transports et entreposage,2018,32,2,7
Transports et entreposage,2018,32,59,62
Transports et entreposage,2018,32,60,23
Transports et entreposage,2018,32,62,34
Transports et entreposage,2018,32,80,13
Transports et entreposage,2018,44,10,8
Transports et entreposage,2018,44,51,15
Transports et entreposage,2018,44,52,3
Transports et entreposage,2018,44,54,7
Transports et entreposage,2018,44,57,15
Transports et entreposage,2018,44,67,26
Transports et entreposage,2018,44,68,22
Transports et entreposage,2018,44,8,7
Transports et entreposage,2018,44,88,4
Transports et entreposage,2018,52,44,16
Transports et entreposage,2018,52,49,10
Transports et entreposage,2018,52,53,2
Transports et entreposage,2018,52,72,11
Transports et entreposage,2018,52,85,6
Transports et entreposage,2018,53,22,11
Transports et entreposage,2018,53,29,4
Transports et entreposage,2018,53,35,15
Transports et entreposage,2018,53,56,8
Transports et entreposage,2018,75,16,4
Transports et entreposage,2018,75,17,3
Transports et entreposage,2018,75,19,3
Transports et entreposage,2018,75,23,3
Transports et entreposage,2018,75,24,4
Transports et entreposage,2018,75,33,49
Transports et entreposage,2018,75,40,7
Transports et entreposage,2018,75,47,4
Transports et entreposage,2018,75,64,7
Transports et entreposage,2018,75,79,6
Transports et entreposage,2018,75,86,7
Transports et entreposage,2018,75,87,2
Transports et entreposage,2018,76,11,5
Transports et entreposage,2018,76,12,3
Transports et entreposage,2018,76,30,11
Transports et entreposage,2018,76,31,31
Transports et entreposage,2018,76,32,3
Transports et entreposage,2018,76,34,19
Transports et entreposage,2018,76,46,3
Transports et entreposage,2018,76,48,1
Transports et entreposage,2018,76,65,4
Transports et entreposage,2018,76,66,9
Transports et entreposage,2018,76,81,6
Transports et entreposage,2018,76,82,9
Transports et entreposage,2018,76,9,1
Transports et entreposage,2018,84,1,12
Transports et entreposage,2018,84,26,7
Transports et entreposage,2018,84,38,30
Transports et entreposage,2018,84,42,13
Transports et entreposage,2018,84,43,2
Transports et entreposage,2018,84,63,17
Transports et entreposage,2018,84,69,80
Transports et entreposage,2018,84,7,6
Transports et entreposage,2018,84,73,11
Transports et entreposage,2018,84,74,17
Transports et entreposage,2018,93,13,63
Transports et entreposage,2018,93,4,1
Transports et entreposage,2018,93,5,1
Transports et entreposage,2018,93,6,33
Transports et entreposage,2018,93,83,31
Transports et entreposage,2018,93,84,18
Transports et entreposage,2018,94,2A,5
Transports et entreposage,2018,94,2B,4
Transports et entreposage,2019,1,971,10
Transports et entreposage,2019,2,972,12
Transports et entreposage,2019,3,973,3
Transports et entreposage,2019,4,974,20
Transports et entreposage,2019,11,75,97
Transports et entreposage,2019,11,77,92
Transports et entreposage,2019,11,78,55
Transports et entreposage,2019,11,91,75
Transports et entreposage,2019,11,92,77
Transports et entreposage,2019,11,93,246
Transports et entreposage,2019,11,94,85
Transports et entreposage,2019,11,95,106
Transports et entreposage,2019,24,18,5
Transports et entreposage,2019,24,28,13
Transports et entreposage,2019,24,36,1
Transports et entreposage,2019,24,37,10
Transports et entreposage,2019,24,41,7
Transports et entreposage,2019,24,45,17
Transports et entreposage,2019,27,21,10
Transports et entreposage,2019,27,25,7
Transports et entreposage,2019,27,39,3
Transports et entreposage,2019,27,58,1
Transports et entreposage,2019,27,70,7
Transports et entreposage,2019,27,71,8
Transports et entreposage,2019,27,89,6
Transports et entreposage,2019,28,14,11
Transports et entreposage,2019,28,27,16
Transports et entreposage,2019,28,50,5
Transports et entreposage,2019,28,61,2
Transports et entreposage,2019,28,76,29
Transports et entreposage,2019,32,2,8
Transports et entreposage,2019,32,59,62
Transports et entreposage,2019,32,60,42
Transports et entreposage,2019,32,62,15
Transports et entreposage,2019,32,80,2
Transports et entreposage,2019,44,10,10
Transports et entreposage,2019,44,51,16
Transports et entreposage,2019,44,52,1
Transports et entreposage,2019,44,54,23
Transports et entreposage,2019,44,57,17
Transports et entreposage,2019,44,67,29
Transports et entreposage,2019,44,68,15
Transports et entreposage,2019,44,8,6
Transports et entreposage,2019,44,88,1
Transports et entreposage,2019,52,44,21
Transports et entreposage,2019,52,49,1
Transports et entreposage,2019,52,53,3
Transports et entreposage,2019,52,72,7
Transports et entreposage,2019,52,85,6
Transports et entreposage,2019,53,22,3
Transports et entreposage,2019,53,29,15
Transports et entreposage,2019,53,35,19
Transports et entreposage,2019,53,56,7
Transports et entreposage,2019,75,16,4
Transports et entreposage,2019,75,17,4
